,Diameter,Dia_Spline3_Base,Event
479,26.77404022216797,0.012165546417236328,default
480,26.98236846923828,0.04352235794067383,default
481,26.648191452026367,0.0,default
482,26.934127807617188,0.017788410186767578,default
483,26.76758575439453,0.017910480499267578,default
484,26.815221786499023,0.012789249420166016,default
485,26.86600685119629,-0.044583797454833984,default
486,26.487308502197266,-0.18181657791137695,default
487,26.644989013671875,-0.20746994018554688,default
488,26.605712890625,-0.19384431838989258,default
489,26.58108711242676,-0.15731143951416016,default
490,26.815746307373047,-0.12967491149902344,default
491,26.481599807739254,-0.23062944412231445,default
492,26.511415481567383,-0.2585105895996094,default
493,26.674406051635746,-0.23630285263061523,default
494,26.407440185546875,-0.29782533645629883,default
495,26.53229141235352,-0.2652459144592285,default
496,26.679872512817383,-0.25529956817626953,default
497,26.299644470214844,-0.385498046875,default
498,26.391725540161133,-0.42498302459716797,default
499,26.429851531982425,-0.429995059967041,default
500,26.241470336914062,-0.46320629119873047,default
501,26.44726181030273,-0.44895076751708984,default
502,26.281082153320312,-0.48536109924316406,default
503,26.262008666992188,-0.4890632629394531,default
504,26.451526641845703,-0.3888578414916992,default
505,26.49238586425781,-0.30892276763916016,default
506,26.540889739990234,-0.2723417282104492,default
507,26.549346923828125,-0.22099733352661133,default
508,26.689306259155277,-0.2642698287963867,default
509,26.227840423583984,-0.4561910629272461,default
510,26.243127822875977,-0.5411248207092285,default
511,26.33428382873535,-0.5547199249267578,default
512,26.08230400085449,-0.6282696723937988,default
513,26.200908660888672,-0.560389518737793,default
514,26.487199783325195,-0.42359352111816406,default
515,26.343196868896484,-0.34841299057006836,default
516,26.64563369750977,-0.18801307678222656,default
517,26.82636260986328,-0.062404632568359375,default
518,26.66490173339844,-0.11879968643188477,default
519,26.581514358520508,-0.16563987731933594,default
520,26.722389221191406,-0.18642282485961914,default
521,26.440895080566406,-0.28607940673828125,default
522,26.46438217163086,-0.3605022430419922,default
523,26.40121078491211,-0.4408707618713379,default
524,26.182592391967773,-0.5532541275024414,default
525,26.23346710205078,-0.5889196395874023,default
526,26.207674026489254,-0.5690097808837891,default
527,26.28802490234375,-0.5465593338012695,default
528,26.242918014526367,-0.5582051277160645,default
529,26.20619773864746,-0.5388579368591309,default
530,26.40213394165039,-0.506413459777832,default
531,26.176759719848636,-0.510075569152832,default
532,26.41692352294922,-0.43650245666503906,default
533,26.456262588500977,-0.34249353408813477,default
534,26.51345634460449,-0.28757715225219727,default
535,26.579395294189453,-0.15979337692260742,default
536,26.90145874023437,-0.010717391967773438,default
537,26.787696838378903,0.008139133453365588,default
538,26.76858329772949,-0.03736352920532582,default
539,26.738561630249023,-0.015118122100830078,default
540,26.906700134277344,-0.014821529388427734,default
541,26.60163116455078,-0.08265876770019531,default
542,26.77228164672852,-0.1051778793334961,default
543,26.645973205566406,-0.06401777267456055,default
544,26.892580032348636,-0.000232696533203125,default
545,26.78081512451172,0.06677484512329102,default
546,27.025768280029297,0.09628725051879883,default
547,26.76567649841309,0.07258939743041992,default
548,26.94611549377441,0.11336326599121094,default
549,27.008424758911133,0.13378143310546875,default
550,26.7850399017334,0.05399274826049805,default
551,26.850345611572266,0.1829986572265625,default
552,27.459142684936523,0.3848247528076172,default
553,26.98354721069336,0.4137449264526367,default
554,27.441621780395508,0.49372100830078125,default
555,27.320972442626957,0.5452227592468262,default
556,27.310203552246094,0.5035161972045898,default
557,27.285564422607425,0.4153165817260742,default
558,26.99281311035156,0.3623018264770508,default
559,27.39089584350586,0.44948673248291016,default
560,27.23622131347656,0.5165805816650391,default
561,27.41586303710937,0.5198335647582972,default
562,27.224266052246094,0.5656838417053223,default
563,27.61121940612793,0.6181974411010742,default
564,27.238964080810547,0.522120475769043,default
565,27.21221351623535,0.41683149337768555,default
566,27.21681404113769,0.43100833892822266,default
567,27.29107093811035,0.44242191314697266,default
568,27.18361091613769,0.5048947334289551,default
569,27.57416534423828,0.6359896659851074,default
570,27.42489624023437,0.6120796203613281,default
571,27.237239837646484,0.49193620681762695,default
572,27.281248092651367,0.47089338302612305,default
573,27.29671669006348,0.48351097106933594,default
574,27.272241592407227,0.5059375762939453,default
575,27.39542961120605,0.549950122833252,default
576,27.349578857421875,0.5497903823852539,default
577,27.31745338439941,0.49857473373413086,default
578,27.222692489624023,0.5294332504272461,default
579,27.567773818969727,0.6359429359436035,default
580,27.39841079711914,0.5994911193847656,default
581,27.246248245239254,0.5485177040100098,default
582,27.516042709350582,0.6090612411498988,default
583,27.370790481567383,0.6709933280944824,default
584,27.63922882080078,0.7279801368713379,default
585,27.47555160522461,0.7352252006530762,default
586,27.563447952270508,0.7142586708068848,default
587,27.46746635437012,0.7018136978149414,default
588,27.521753311157227,0.7743330001831055,default
589,27.79923820495605,0.8976378440856934,default
590,27.68320083618164,0.9298110008239746,default
591,27.76648330688477,0.9098176956176758,default
592,27.63598251342773,0.8701467514038086,default
593,27.655017852783203,0.9006328582763672,default
594,27.86939239501953,0.9394464492797852,default
595,27.57686233520508,0.8432412147521973,default
596,27.562726974487305,0.7268190383911133,default
597,27.41783905029297,0.6671013832092285,default
598,27.482879638671875,0.6911978721618652,default
599,27.594072341918945,0.7752213478088379,default
600,27.64274024963379,0.8045539855957031,default
601,27.55154228210449,0.8158278465270996,default
602,27.730365753173828,0.8923358917236328,default
603,27.769948959350582,0.9412922859191895,default
604,27.70778465270996,0.8637895584106445,default
605,27.482519149780277,0.7805299758911133,default
606,27.66217613220215,0.7921590805053711,default
607,27.57464408874512,0.8530669212341309,default
608,27.813682556152344,0.806663990020752,default
609,27.237525939941406,0.7167830467224121,default
610,27.79127693176269,0.8271274566650391,default
611,27.70130920410156,0.9179964065551722,default
612,27.69096946716309,0.8548460006713867,default
613,27.549015045166016,0.7855567932128906,default
614,27.56610679626465,0.7055916786193848,default
615,27.35401725769043,0.7207174301147461,default
616,27.82160758972168,0.9041547775268555,default
617,27.83226585388184,1.007187843322754,default
618,27.755491256713867,0.9431791305541992,default
619,27.64234733581543,0.9009237289428711,default
620,27.77638816833496,0.9337935447692871,default
621,27.7529296875,0.9651222229003906,default
622,27.791120529174805,0.9976568222045898,default
623,27.868335723876957,1.0995678901672363,default
624,28.08335876464844,1.1405682563781774,default
625,27.74009895324707,1.0450444221496582,default
626,27.829500198364254,1.006516933441162,default
627,27.839847564697266,1.0227298736572266,default
628,27.79460334777832,1.0247535705566406,default
629,27.88283920288086,0.9937005043029785,default
630,27.62739944458008,0.8907136917114258,default
631,27.63809585571289,0.8329935073852539,default
632,27.64126205444336,0.841583251953125,default
633,27.658592224121094,0.8967857360839844,default
634,27.841575622558597,0.9236922264099121,default
635,27.56590461730957,0.7927918434143066,default
636,27.41066169738769,0.6321873664855957,default
637,27.354400634765625,0.572298526763916,default
638,27.38261032104492,0.6000075340270996,default
639,27.493288040161133,0.6025776863098145,default
640,27.254003524780277,0.5105247497558594,default
641,27.25368309020996,0.48276710510253906,default
642,27.382577896118164,0.5536060333251953,default
643,27.40846443176269,0.5794363021850586,default
644,27.331117630004883,0.5352411270141602,default
645,27.283143997192383,0.4411025047302246,default
646,27.079883575439453,0.3577566146850586,default
647,27.20099449157715,0.35206031799316406,default
648,27.13924789428711,0.3283686637878418,default
649,27.046863555908203,0.3426060676574707,default
650,27.35032844543457,0.44042253494262695,default
651,27.227048873901367,0.47217750549316406,default
652,27.297163009643555,0.4250755310058594,default
653,27.091806411743164,0.35703563690185547,default
654,27.160245895385746,0.3381776809692383,default
655,27.153291702270508,0.4248237609863281,default
656,27.44534492492676,0.4845461845397949,default
657,27.10708236694336,0.4276747703552246,default
658,27.264068603515625,0.4109668731689453,default
659,27.22152709960937,0.45310497283935547,default
660,27.31817626953125,0.4271659851074219,default
661,27.063663482666016,0.3771519660949707,default
662,27.275983810424805,0.3820052146911621,default
663,27.125268936157227,0.4232020378112793,default
664,27.379165649414062,0.4813957214355469,default
665,27.25486183166504,0.5044364929199219,default
666,27.34173583984375,0.45205259323120117,default
667,27.08275604248047,0.35234832763671875,default
668,27.11502456665039,0.34269094467163086,default
669,27.27083778381348,0.4017791748046875,default
670,27.16329574584961,0.44889116287231445,default
671,27.41101455688477,0.5665173530578613,default
672,27.493623733520508,0.5933756828308105,default
673,27.188119888305664,0.557037353515625,default
674,27.571165084838867,0.6687717437744141,default
675,27.55751609802246,0.7028679847717285,default
676,27.338153839111328,0.6518936157226562,default
677,27.58662986755371,0.7007575035095215,default
678,27.50449562072754,0.7077264785766602,default
679,27.44816398620605,0.6473484039306641,default
680,27.40144920349121,0.6215786933898926,default
681,27.448131561279297,0.6497616767883301,default
682,27.51421356201172,0.773414134979248,default
683,27.82997703552246,0.8844590187072754,default
684,27.576547622680664,0.8623394966125488,default
685,27.67916488647461,0.8376431465148926,default
686,27.62857437133789,0.8951382637023926,default
687,27.857118606567383,1.0115785598754883,default
688,27.9163818359375,1.0534939765930176,default
689,27.73697280883789,0.9720644950866699,default
690,27.7108097076416,0.9481215476989746,default
691,27.846773147583008,1.0327448844909668,default
692,27.939502716064453,1.1560392379760742,default
693,28.111257553100582,1.2222347259521484,default
694,27.93980026245117,1.170127391815182,default
695,27.902530670166016,1.1345267295837402,default
696,28.00612449645996,1.1581149101257324,default
697,27.930559158325195,1.2159819602966309,default
698,28.20956420898437,1.2896308898925781,default
699,28.02171516418457,1.2294702529907227,default
700,27.877765655517575,1.1774873733520508,default
701,28.14558219909668,1.2764472961425781,default
702,28.149738311767575,1.308896541595459,default
703,28.003406524658203,1.363814353942871,default
704,28.511585235595703,1.4176836013793945,default
705,27.85703659057617,1.329261302947998,default
706,28.30426597595215,1.276219367980957,default
707,27.85218811035156,1.2443366050720215,default
708,28.181583404541016,1.2756352424621582,default
709,28.10006523132324,1.292586326599121,default
710,28.001510620117188,1.3058733940124512,default
711,28.33328628540039,1.3784708976745605,default
712,28.05867958068848,1.4220309257507324,default
713,28.45035743713379,1.5075926780700684,default
714,28.283855438232425,1.4828248023986816,default
715,28.126110076904297,1.4285521507263184,default
716,28.39101219177246,1.457108974456787,default
717,28.133180618286133,1.428755760192871,default
718,28.27052879333496,1.4650816917419434,default
719,28.39896774291992,1.5577411651611328,default
720,28.37537956237793,1.60369873046875,default
721,28.477947235107425,1.6477694511413574,default
722,28.47268295288086,1.645188331604004,default
723,28.37031936645508,1.5810117721557617,default
724,28.323604583740234,1.5736632347106934,default
725,28.49000358581543,1.5972037315368652,default
726,28.29808235168457,1.5762982368469238,default
727,28.431903839111328,1.6050190925598145,default
728,28.471065521240234,1.665754795074463,default
729,28.501863479614254,1.6885967254638672,default
730,28.49247360229492,1.6307320594787562,default
731,28.24899673461914,1.577840805053711,default
732,28.533775329589844,1.599745273590088,default
733,28.295312881469727,1.6171865463256836,default
734,28.55722427368164,1.6966571807861328,default
735,28.589746475219727,1.8073663711547852,default
736,28.70562744140625,1.7397656440734863,default
737,28.17094039916992,1.573012351989746,default
738,28.457420349121094,1.6480259895324707,default
739,28.719202041625977,1.7919979095458984,default
740,28.48504638671875,1.7887578010559082,default
741,28.67861557006836,1.7902188301086426,default
742,28.531476974487305,1.799384593963623,default
743,28.668848037719727,1.8291020393371582,default
744,28.66011428833008,1.856095314025879,default
745,28.64818382263184,1.8891324996948278,default
746,28.81292724609375,1.9902753829956055,default
747,28.89994239807129,2.05806303024292,default
748,28.832319259643555,2.062783718109131,default
749,28.899433135986328,2.0657401084899902,default
750,28.844654083251957,2.039567470550537,default
751,28.78240776062012,1.9943103790283239,default
752,28.780651092529297,2.053760528564453,default
753,29.084211349487305,2.1594743728637695,default
754,28.90170288085937,2.1881103515625,default
755,29.07770347595215,2.2195777893066406,default
756,29.034080505371094,2.187286853790283,default
757,28.816162109375,2.1283278465270996,default
758,29.059785842895508,2.1232686042785645,default
759,28.770219802856445,2.18208646774292,default
760,29.340999603271484,2.3090109825134277,default
761,28.9967041015625,2.3647584915161133,default
762,29.33750534057617,2.5024843215942383,default
763,29.551101684570312,2.543781280517578,default
764,28.94829559326172,2.353738784790039,default
765,29.18014144897461,2.3099870681762695,default
766,29.144248962402344,2.2964119911193848,default
767,28.929887771606445,2.255539894104004,default
768,29.231014251708984,2.3811731338500977,default
769,29.34565544128418,2.5632572174072266,default
770,29.54358291625977,2.6252903938293457,default
771,29.281219482421875,2.582998752593994,default
772,29.438852310180664,2.5612921714782715,default
773,29.29912376403809,2.560173511505127,default
774,29.416473388671875,2.599654197692871,default
775,29.47942543029785,2.6154046058654785,default
776,29.29917335510254,2.580432891845703,default
777,29.45683860778809,2.5978212356567383,default
778,29.391313552856445,2.5841803550720215,default
779,29.310134887695312,2.538405418395996,default
780,29.35491752624512,2.475109100341797,default
781,29.093345642089844,2.5987377166748047,default
782,29.26325798034668,2.4754385948181152,default
783,29.49477195739746,2.6275110244750977,default
784,29.470121383666992,2.724428176879883,default
785,29.67557716369629,2.744445323944092,default
786,29.369384765625,2.6638870239257812,default
787,29.45408058166504,2.605862617492676,default
788,29.358783721923828,2.63399600982666,default
789,29.57721519470215,2.755147933959961,default
790,29.72025680541992,2.849775791168213,default
791,29.594253540039062,2.8093953132629395,default
792,29.541696548461918,2.7002649307250977,default
793,29.336292266845703,2.649068832397461,default
794,29.594873428344727,2.767350196838379,default
795,29.75624084472656,2.8764710426330566,default
796,29.611408233642575,2.846683502197262,default
797,29.620555877685547,2.811830997467041,default
798,29.60768318176269,2.7700486183166504,default
799,29.457151412963867,2.7496719360351562,default
800,29.6895809173584,2.8116612434387207,default
801,29.623210906982425,2.8258895874023438,default
802,29.580434799194336,2.7717905044555664,default
803,29.51596069335937,2.725395679473877,default
804,29.502105712890625,2.7268753051757812,default
805,29.600208282470703,2.7565627098083496,default
806,29.53660774230957,2.778604507446289,default
807,29.65387344360352,2.8592886924743652,default
808,29.805679321289062,2.8988661766052246,default
809,29.54311180114746,2.8148646354675293,default
810,29.580434799194336,2.7869133949279785,default
811,29.656551361083984,2.831637382507324,default
812,29.645891189575195,2.815330982208252,default
813,29.52586936950684,2.7887778282165527,default
814,29.670360565185547,2.8203516006469727,default
815,29.627695083618164,2.8525686264038086,default
816,29.69740295410156,2.846029758453369,default
817,29.57449722290039,2.8910164833068848,default
818,29.9305477142334,2.9340763092041016,default
819,29.513591766357425,2.875998020172119,default
820,29.75914001464844,2.9510779380798375,default
821,29.98531913757324,3.078622817993164,default
822,29.797592163085938,3.048588275909424,default
823,29.82672882080078,2.987725257873535,default
824,29.712730407714844,2.947139263153076,default
825,29.74924659729004,2.9428906440734863,default
826,29.773218154907227,2.9317173957824707,default
827,29.644065856933597,2.897350788116455,default
828,29.74093246459961,2.900196075439453,default
829,29.687732696533203,2.9766221046447754,default
830,30.00296974182129,3.0140380859375,default
831,29.575359344482425,2.957737922668457,default
832,29.8901424407959,2.9508533477783203,default
833,29.660648345947266,2.9783968925476074,default
834,29.915027618408203,3.0314369201660156,default
835,29.847923278808597,3.0870862007141113,default
836,29.950349807739254,3.053813934326172,default
837,29.67951202392578,2.9773335456848145,default
838,29.81283950805664,2.9723567962646484,default
839,29.79711532592773,3.030681610107422,default
840,29.92853546142578,3.0903711318969727,default
841,29.9201774597168,3.0992236137390137,default
842,29.840883255004883,3.0812673568725586,default
843,29.936004638671875,3.0353384017944336,default
844,29.641340255737305,2.9621682167053223,default
845,29.842866897583008,3.0660319328308105,default
846,30.149932861328125,3.240116596221924,default
847,30.03061294555664,3.202119827270508,default
848,29.810199737548828,3.0344290733337402,default
849,29.699583053588867,2.9722375869750977,default
850,29.89246368408203,3.042694568634033,default
851,29.899147033691406,3.1102404594421387,default
852,29.963083267211918,3.142068386077881,default
853,29.95583915710449,3.180485248565674,default
854,30.06005859375,3.218029022216797,default
855,30.0090389251709,3.2101097106933594,default
856,29.975181579589844,3.1345090866088867,default
857,29.791513442993164,3.075916290283203,default
858,29.958335876464844,3.058950424194336,default
859,29.74049568176269,2.985278606414795,default
860,29.71466636657715,2.9232592582702637,default
861,29.736087799072266,2.9454431533813477,default
862,29.807809829711918,2.9956130981445312,default
863,29.843624114990234,3.0105319023132324,default
864,29.75994873046875,2.97998046875,default
865,29.76927947998047,2.9845528602600098,default
866,29.852582931518555,2.9829931259155273,default
867,29.67040634155273,2.9415078163146973,default
